sample_index,timestamp,eeg
3406,1782309443.8656707,52
3407,1782309443.865673,752
3408,1782309443.8656754,110
3409,1782309443.9437904,827
3410,1782309443.9438097,79
3411,1782309443.9438133,722
3412,1782309443.9438162,150
3413,1782309443.9438195,776
3414,1782309443.943822,83
3415,1782309443.9438243,712
3416,1782309443.943827,119
3417,1782309443.9438293,794
3418,1782309443.9438322,56
3419,1782309444.0299387,718
3420,1782309444.029959,144
3421,1782309444.0299633,788
3422,1782309444.0299664,83
3423,1782309444.0299697,845
3424,1782309444.0299728,143
3425,1782309444.0299766,771
3426,1782309444.0299797,68
3427,1782309444.029983,890
3428,1782309444.0299854,114
3429,1782309444.100885,843
3430,1782309444.1009066,42
3431,1782309444.1009138,919
3432,1782309444.1009176,72
3433,1782309444.1009207,916
3434,1782309444.1009243,35
3435,1782309444.1009269,937
3436,1782309444.1009295,95
3437,1782309444.1009321,911
3438,1782309444.1009347,23
3439,1782309444.2029922,934
3440,1782309444.20301,79
3441,1782309444.2030149,895
3442,1782309444.2030184,20
3443,1782309444.2030215,945
3444,1782309444.2030249,65
3445,1782309444.2030275,923
3446,1782309444.20303,38
3447,1782309444.2030327,935
3448,1782309444.203036,21
3449,1782309444.3796306,907
3450,1782309444.379645,35
3451,1782309444.3796492,934
3452,1782309444.379653,5
3453,1782309444.3796556,910
3454,1782309444.3796585,20
3455,1782309444.379661,941
3456,1782309444.3796637,23
3457,1782309444.379666,907
3458,1782309444.3796685,32
3459,1782309444.3821917,934
3460,1782309444.3822026,23
3461,1782309444.382205,910
3462,1782309444.3822067,27
3463,1782309444.382208,932
3464,1782309444.3822093,14
3465,1782309444.3822107,902
3466,1782309444.3822122,27
3467,1782309444.382214,934
3468,1782309444.3822157,23
3469,1782309444.5840952,907
3470,1782309444.5841067,37
3471,1782309444.5841093,931
3472,1782309444.5841117,28
3473,1782309444.5841131,951
3474,1782309444.5841153,43
3475,1782309444.5841165,936
3476,1782309444.5841181,14
3477,1782309444.5841193,943
3478,1782309444.584121,29
3479,1782309444.591366,928
3480,1782309444.5913749,17
3481,1782309444.5913773,947
3482,1782309444.591379,36
3483,1782309444.5913806,937
3484,1782309444.5913823,24
3485,1782309444.5913837,914
3486,1782309444.5913854,59
3487,1782309444.5914423,843
3488,1782309444.5914447,27
3489,1782309444.818053,885
3490,1782309444.8180735,69
3491,1782309444.8180788,837
3492,1782309444.8180828,32
3493,1782309444.8180861,897
3494,1782309444.8180888,54
3495,1782309444.8180919,937
3496,1782309444.8180952,24
3497,1782309444.818098,944
3498,1782309444.8181007,11
3499,1782309444.8188362,930
3500,1782309444.818852,16
3501,1782309444.8188539,933
3502,1782309444.8188558,7
3503,1782309444.8188567,923
3504,1782309444.8188584,17
3505,1782309444.8188598,940
3506,1782309444.818861,10
3507,1782309444.8188624,920
3508,1782309444.8188636,19
3509,1782309444.9978826,940
3510,1782309444.9979012,16
3511,1782309444.9979033,917
3512,1782309444.9979053,12
3513,1782309444.9979067,933
3514,1782309444.997908,6
3515,1782309444.9979093,925
3516,1782309444.9979105,24
3517,1782309444.9979117,872
3518,1782309444.9979131,25
3519,1782309444.9980392,807
3520,1782309444.9980414,47
3521,1782309444.9980428,868
3522,1782309444.9980443,24
3523,1782309444.9980452,922
3524,1782309444.998046,48
3525,1782309444.9980476,862
3526,1782309444.9980488,27
3527,1782309444.9980502,924
3528,1782309444.9980524,59
3529,1782309445.1988356,860
3530,1782309445.1988542,35
3531,1782309445.1988578,916
3532,1782309445.1988606,60
3533,1782309445.1988628,865
3534,1782309445.1988654,29
3535,1782309445.1988678,916
3536,1782309445.19887,45
3537,1782309445.1988723,877
3538,1782309445.1988747,21
3539,1782309445.1990643,919
3540,1782309445.1990674,42
3541,1782309445.1990697,870
3542,1782309445.1990714,35
3543,1782309445.1990733,920
3544,1782309445.1990752,57
3545,1782309445.1990771,858
3546,1782309445.1990793,28
3547,1782309445.1990812,915
3548,1782309445.3812842,848
3549,1782309445.3812969,37
3550,1782309445.3813002,911
3551,1782309445.381303,4
3552,1782309445.3813064,856
3553,1782309445.3813095,47
3554,1782309445.3813114,899
3555,1782309445.381314,9
3556,1782309445.3813162,847
3557,1782309445.3813183,48
3558,1782309445.3880525,901
3559,1782309445.3880618,14
3560,1782309445.3880634,829
3561,1782309445.3880653,36
3562,1782309445.3880668,908
3563,1782309445.3880682,18
3564,1782309445.38807,837
3565,1782309445.3880718,38
3566,1782309445.3880732,895
3567,1782309445.3880746,15
3568,1782309445.6085768,834
3569,1782309445.608587,51
3570,1782309445.6085887,896
3571,1782309445.6085904,13
3572,1782309445.6085918,956
3573,1782309445.6085932,28
3574,1782309445.608595,915
3575,1782309445.6085963,3
3576,1782309445.6085978,966
3577,1782309445.608599,15
3578,1782309445.6087067,950
3579,1782309445.6087084,12
3580,1782309445.6087108,958
3581,1782309445.6087115,18
3582,1782309445.6087124,934
3583,1782309445.6087134,10
3584,1782309445.6087146,956
3585,1782309445.6087155,23
3586,1782309445.6087165,939
3587,1782309445.6087177,7
3588,1782309445.8139713,947
3589,1782309445.8139858,46
3590,1782309445.8139877,915
3591,1782309445.8139899,37
3592,1782309445.8139913,952
3593,1782309445.8139927,44
3594,1782309445.813994,916
3595,1782309445.8139954,18
3596,1782309445.8139975,943
3597,1782309445.813999,2
3598,1782309445.8141289,932
3599,1782309445.8141308,962
3600,1782309445.814132,951
3601,1782309445.814133,6
3602,1782309445.8141341,960
3603,1782309445.8141353,965
3604,1782309446.0182116,964
3605,1782309446.0182316,966
3606,1782309446.0182357,965
3607,1782309446.0182388,956
3608,1782309446.0182412,6
3609,1782309446.0182443,962
3610,1782309446.0184414,955
3611,1782309446.0184448,3
3612,1782309446.0184472,965
3613,1782309446.0184495,977
3614,1782309446.018452,963
3615,1782309446.0184548,969
3616,1782309446.0184584,1
3617,1782309446.2224886,965
3618,1782309446.2225065,965
3619,1782309446.22251,947
3620,1782309446.2225132,963
3621,1782309446.2225158,7
3622,1782309446.2225182,958
3623,1782309446.2227664,971
3624,1782309446.222768,966
3625,1782309446.2227688,969
3626,1782309446.2227702,4
3627,1782309446.2227712,956
3628,1782309446.2227721,968
3629,1782309446.4276302,955
3630,1782309446.4276443,973
3631,1782309446.4276478,958
3632,1782309446.4276505,967
3633,1782309446.4276538,956
3634,1782309446.429627,944
3635,1782309446.4296298,958
3636,1782309446.4296315,3
3637,1782309446.4296327,964
3638,1782309446.4296339,952
3639,1782309446.4296348,960
3640,1782309446.632123,941
3641,1782309446.6321363,9
3642,1782309446.6321406,956
3643,1782309446.6321433,967
3644,1782309446.6321456,13
3645,1782309446.632148,950
3646,1782309446.6321502,973
3647,1782309446.6321526,8
3648,1782309446.632319,958
3649,1782309446.632322,967
3650,1782309446.632324,9
3651,1782309446.6323264,960
3652,1782309446.6323283,965
3653,1782309446.6323302,15
3654,1782309446.632332,957
3655,1782309446.8374043,954
3656,1782309446.8374226,30
3657,1782309446.8374262,956
3658,1782309446.8374295,966
3659,1782309446.837432,10
3660,1782309446.8374364,951
3661,1782309446.8374383,1
3662,1782309446.8374407,967
3663,1782309446.8376212,955
3664,1782309446.8376226,972
3665,1782309446.8376238,958
3666,1782309446.8376248,968
3667,1782309446.8376257,933
3668,1782309446.8376276,1
3669,1782309447.042502,963
3670,1782309447.0425167,936
3671,1782309447.0425189,1
3672,1782309447.0425208,958
3673,1782309447.0425222,923
3674,1782309447.0425234,3
3675,1782309447.0425253,956
3676,1782309447.0426838,930
3677,1782309447.0426857,4
3678,1782309447.0426867,970
3679,1782309447.0426877,963
3680,1782309447.042689,6
3681,1782309447.0426905,958
3682,1782309447.042692,965
3683,1782309447.2466793,953
3684,1782309447.246694,970
3685,1782309447.2466962,11
3686,1782309447.2466981,961
3687,1782309447.2466998,959
3688,1782309447.2467012,9
3689,1782309447.2467031,958
3690,1782309447.246843,967
3691,1782309447.2468457,956
3692,1782309447.2468476,972
3693,1782309447.2468498,949
3694,1782309447.2468514,969
3695,1782309447.502922,950
3696,1782309447.5029342,971
3697,1782309447.5029378,966
3698,1782309447.5029404,975
3699,1782309447.5029428,974
3700,1782309447.5029452,1
3701,1782309447.504797,966
3702,1782309447.5047998,964
3703,1782309447.504801,973
3704,1782309447.504802,962
3705,1782309447.5048032,976
3706,1782309447.5048268,956
3707,1782309447.504828,973
3708,1782309447.504829,970
3709,1782309447.5048296,963
3710,1782309447.5048308,973
3711,1782309447.8614552,968
3712,1782309447.8614705,969
3713,1782309447.8614724,976
3714,1782309447.8614738,973
3715,1782309447.861475,973
3716,1782309447.8623724,968
3717,1782309447.8623772,971
3718,1782309447.862379,977
3719,1782309447.8623803,962
3720,1782309447.8623822,972
3721,1782309447.8624332,963
3722,1782309447.8624346,964
3723,1782309447.8624358,965
3724,1782309447.8624368,972
3725,1782309447.862438,966
3726,1782309447.8924983,973
3727,1782309447.8925092,970
3728,1782309447.8925107,977
3729,1782309447.8925118,972
3730,1782309447.892513,972
3731,1782309448.069727,966
3732,1782309448.069747,969
3733,1782309448.0697508,970
3734,1782309448.0697544,971
3735,1782309448.069757,975
3736,1782309448.0867565,974
3737,1782309448.0867653,967
3738,1782309448.0867674,972
3739,1782309448.0867686,976
3740,1782309448.0867698,967
3741,1782309448.2721374,967
3742,1782309448.2721543,971
3743,1782309448.2721577,973
3744,1782309448.27216,973
3745,1782309448.2721636,974
3746,1782309448.2860856,967
3747,1782309448.2860951,974
3748,1782309448.2860966,971
3749,1782309448.286098,978
3750,1782309448.2860992,972
3751,1782309448.4784112,975
3752,1782309448.4784298,962
3753,1782309448.4784334,977
3754,1782309448.4784355,971
3755,1782309448.478439,970
3756,1782309448.4917336,972
3757,1782309448.4917424,968
3758,1782309448.491744,971
3759,1782309448.4917457,975
3760,1782309448.4917471,962
3761,1782309448.8858423,970
3762,1782309448.885852,978
3763,1782309448.885854,970
3764,1782309448.8858552,968
3765,1782309448.8858566,965
3766,1782309448.8875172,965
3767,1782309448.8875198,971
3768,1782309448.887521,955
3769,1782309448.887522,965
3770,1782309448.8875232,965
3771,1782309448.8875496,968
3772,1782309448.8875508,964
3773,1782309448.8875518,968
3774,1782309448.8875525,969
3775,1782309448.8875535,969
3776,1782309448.887645,968
3777,1782309448.8876462,967
3778,1782309448.887647,969
3779,1782309448.887648,966
3780,1782309448.887649,972
3781,1782309449.0958488,968
3782,1782309449.0958695,971
3783,1782309449.0958734,962
3784,1782309449.0958765,972
3785,1782309449.095879,977
3786,1782309449.0967357,970
3787,1782309449.0967422,964
3788,1782309449.096745,965
3789,1782309449.0967472,976
3790,1782309449.0967498,971
3791,1782309449.4126673,967
3792,1782309449.412689,963
3793,1782309449.4126942,971
3794,1782309449.4126976,968
3795,1782309449.4127004,969
3796,1782309449.4128585,976
3797,1782309449.4128604,976
3798,1782309449.4128623,968
3799,1782309449.412864,972
3800,1782309449.4128652,972
3801,1782309449.4134016,969
3802,1782309449.4134052,967
3803,1782309449.4134066,967
3804,1782309449.4134085,963
3805,1782309449.4134102,954
3806,1782309449.543002,955
3807,1782309449.543023,968
3808,1782309449.5430274,976
3809,1782309449.5430324,974
3810,1782309449.5430355,972
3811,1782309449.6041198,966
3812,1782309449.6041372,972
3813,1782309449.6041396,953
3814,1782309449.6041415,975
3815,1782309449.6041431,968
3816,1782309450.1161551,979
3817,1782309450.1161654,969
3818,1782309450.116167,973
3819,1782309450.1161687,967
3820,1782309450.1161702,976
3821,1782309450.1178765,967
3822,1782309450.1178794,972
3823,1782309450.1178806,970
3824,1782309450.1178815,969
3825,1782309450.1178823,969
3826,1782309450.1179059,976
3827,1782309450.117907,976
3828,1782309450.117908,976
3829,1782309450.117909,979
3830,1782309450.11791,979
3831,1782309450.341725,978
3832,1782309450.341742,977
3833,1782309450.341745,979
3834,1782309450.3417473,978
3835,1782309450.3417497,979
3836,1782309450.7298617,977
3837,1782309450.7298758,980
3838,1782309450.7298772,976
3839,1782309450.729879,977
3840,1782309450.7298803,972
3841,1782309450.7300253,980
3842,1782309450.730027,977
3843,1782309450.730028,978
3844,1782309450.730029,975
3845,1782309450.7300303,980
3846,1782309450.7300584,975
3847,1782309450.73006,979
3848,1782309450.7300613,979
3849,1782309450.730063,977
3850,1782309450.730064,973
3851,1782309451.1417367,4
3852,1782309451.1417427,971
3853,1782309451.1417449,969
3854,1782309451.1417463,968
3855,1782309451.141769,973
3856,1782309451.1417701,975
3857,1782309451.141771,956
3858,1782309451.141772,976
3859,1782309451.1417727,970
3860,1782309451.1418054,978
3861,1782309451.1418064,978
3862,1782309451.3437316,976
3863,1782309451.343747,976
3864,1782309451.3437488,977
3865,1782309451.343751,974
3866,1782309451.3437526,975
3867,1782309451.3438807,970
3868,1782309451.3438828,978
3869,1782309451.343886,970
3870,1782309451.343887,984
3871,1782309451.343888,976
3872,1782309451.3991072,979
3873,1782309451.3991294,974
3874,1782309451.3991337,980
3875,1782309451.3991375,977
3876,1782309451.3991408,973
3877,1782309451.5507164,971
3878,1782309451.5507312,977
3879,1782309451.5507333,977
3880,1782309451.5507345,974
3881,1782309451.5507362,975
3882,1782309451.6021771,978
3883,1782309451.602205,973
3884,1782309451.602207,973
3885,1782309451.602209,976
3886,1782309451.6022105,977
3887,1782309451.8986282,971
3888,1782309451.8986392,977
3889,1782309451.8986409,975
3890,1782309451.898642,974
3891,1782309451.8986435,977
3892,1782309451.9778192,980
3893,1782309451.9778385,972
3894,1782309451.9778407,976
3895,1782309451.9778416,974
3896,1782309451.9778433,970
3897,1782309452.0407672,977
3898,1782309452.0407782,973
3899,1782309452.04078,977
3900,1782309452.0407813,976
3901,1782309452.0407825,975
3902,1782309452.1643631,971
3903,1782309452.164376,971
3904,1782309452.1643786,977
3905,1782309452.164382,979
3906,1782309452.1643836,975
3907,1782309452.1778703,973
3908,1782309452.1778817,980
3909,1782309452.1778831,978
3910,1782309452.1778848,971
3911,1782309452.1778862,976
3912,1782309452.1993809,976
3913,1782309452.1993952,977
3914,1782309452.199398,975
3915,1782309452.1994004,976
3916,1782309452.199403,977
3917,1782309452.5713058,977
3918,1782309452.5713239,980
3919,1782309452.5713272,975
3920,1782309452.57133,978
3921,1782309452.5713327,977
3922,1782309452.5722508,978
3923,1782309452.5722563,973
3924,1782309452.5722582,979
3925,1782309452.5722609,971
3926,1782309452.572263,980
3927,1782309452.5723445,973
3928,1782309452.5723476,979
3929,1782309452.5723498,976
3930,1782309452.5723515,976
3931,1782309452.5723534,975
3932,1782309452.5885491,979
3933,1782309452.588562,974
3934,1782309452.5885653,979
3935,1782309452.5885675,975
3936,1782309452.5885696,979
3937,1782309452.9817498,975
3938,1782309452.9817672,980
3939,1782309452.9817708,973
3940,1782309452.9817736,971
3941,1782309452.9817762,975
3942,1782309452.981947,977
3943,1782309452.98195,972
3944,1782309452.9819522,972
3945,1782309452.9819543,982
3946,1782309452.9819567,976
3947,1782309452.9820094,974
3948,1782309452.9820118,978
3949,1782309452.9820142,978
3950,1782309452.9820154,975
3951,1782309452.9820166,977
3952,1782309452.992651,975
3953,1782309452.9926586,979
3954,1782309452.992661,978
3955,1782309452.9926631,975
3956,1782309452.9926648,975
3957,1782309453.187613,976
3958,1782309453.1876252,975
3959,1782309453.1876285,980
3960,1782309453.187631,977
3961,1782309453.1876335,978
3962,1782309453.3825338,977
3963,1782309453.3825476,978
3964,1782309453.3825495,966
3965,1782309453.3825507,980
3966,1782309453.3825521,974
3967,1782309453.3826814,986
3968,1782309453.382683,973
3969,1782309453.3826842,976
3970,1782309453.3826854,977
3971,1782309453.3826864,979
3972,1782309453.5987139,974
3973,1782309453.5987318,977
3974,1782309453.5987346,974
3975,1782309453.598737,977
3976,1782309453.5987391,972
3977,1782309453.5989323,977
3978,1782309453.5989351,980
3979,1782309453.598937,979
3980,1782309453.5989387,978
3981,1782309453.5989404,970
3982,1782309453.8013406,973
3983,1782309453.8013632,971
3984,1782309453.8013673,978
3985,1782309453.8013704,976
3986,1782309453.801373,981
3987,1782309453.8015878,974
3988,1782309453.8015907,977
3989,1782309453.8015938,970
3990,1782309453.8015964,980
3991,1782309453.8015988,977
3992,1782309453.801659,974
3993,1782309453.801662,977
3994,1782309453.8016644,980
3995,1782309453.8016667,977
3996,1782309453.8016691,981
3997,1782309454.2142406,974
3998,1782309454.2142527,975
3999,1782309454.2142558,971
4000,1782309454.2142582,977
4001,1782309454.214261,975
4002,1782309454.2161307,970
4003,1782309454.2161334,979
4004,1782309454.2161345,977
4005,1782309454.2161357,978
4006,1782309454.2161367,971
4007,1782309454.2161603,979
4008,1782309454.2161613,970
4009,1782309454.2161636,979
4010,1782309454.216165,976
4011,1782309454.2161667,968
4012,1782309454.216191,973
4013,1782309454.2161927,981
4014,1782309454.2161934,974
4015,1782309454.2162004,977
4016,1782309454.2162015,975
4017,1782309454.4169366,975
4018,1782309454.41696,975
4019,1782309454.4169657,976
4020,1782309454.4169695,972
4021,1782309454.4169729,975
4022,1782309454.417266,976
4023,1782309454.4172716,974
4024,1782309454.4172745,976
4025,1782309454.4172773,977
4026,1782309454.4172802,977
4027,1782309454.6234488,974
4028,1782309454.623466,975
4029,1782309454.6234703,974
4030,1782309454.6234744,972
4031,1782309454.6234772,974
4032,1782309454.6236684,978
4033,1782309454.623672,968
4034,1782309454.6236749,978
4035,1782309454.6236777,975
4036,1782309454.6236804,979
4037,1782309454.8249779,967
4038,1782309454.8250003,972
4039,1782309454.8250048,973
4040,1782309454.8250084,981
4041,1782309454.8250122,972
4042,1782309454.8420215,978
4043,1782309454.8420377,970
4044,1782309454.8420413,977
4045,1782309454.8420444,977
4046,1782309454.8420472,978
4047,1782309455.0321586,967
4048,1782309455.0321717,973
4049,1782309455.0321748,967
4050,1782309455.0321772,977
4051,1782309455.0321794,975
4052,1782309455.032341,980
4053,1782309455.032344,966
4054,1782309455.032346,968
4055,1782309455.032348,968
4056,1782309455.0323496,976
4057,1782309455.100118,972
4058,1782309455.1001296,976
4059,1782309455.1001315,972
4060,1782309455.1001332,975
4061,1782309455.1001348,975
4062,1782309455.240498,973
4063,1782309455.240508,974
4064,1782309455.24051,975
4065,1782309455.2405124,977
4066,1782309455.240514,977
4067,1782309455.446138,974
4068,1782309455.4461563,970
4069,1782309455.4461598,975
4070,1782309455.4461627,975
4071,1782309455.4461656,978
4072,1782309455.4463966,973
4073,1782309455.4463997,977
4074,1782309455.446402,976
4075,1782309455.446404,979
4076,1782309455.4464064,974
4077,1782309455.6434438,975
4078,1782309455.6434608,972
4079,1782309455.6434646,976
4080,1782309455.6434667,978
4081,1782309455.6434693,979
4082,1782309455.6437013,980
4083,1782309455.6437044,983
4084,1782309455.6437068,981
4085,1782309455.643709,982
4086,1782309455.643711,983
4087,1782309455.8486,984
4088,1782309455.848617,981
4089,1782309455.84862,982
4090,1782309455.8486223,982
4091,1782309455.8486257,984
4092,1782309455.848782,983
4093,1782309455.8487847,984
4094,1782309455.8487866,980
4095,1782309455.8487892,981
4096,1782309455.8487916,981
4097,1782309456.0559783,981
4098,1782309456.0559928,982
4099,1782309456.055995,977
4100,1782309456.0559974,982
4101,1782309456.055999,978
4102,1782309456.0561242,983
4103,1782309456.0561264,975
4104,1782309456.056128,984
4105,1782309456.0561292,983
4106,1782309456.0561304,979
4107,1782309458.2740967,975
4108,1782309458.2741058,979
4109,1782309458.2741077,982
4110,1782309458.2741091,986
4111,1782309458.2741108,982
4112,1782309458.276004,980
4113,1782309458.2760084,978
4114,1782309458.2760103,983
4115,1782309458.276012,986
4116,1782309458.2760136,982
4117,1782309458.276015,165
4118,1782309458.2761152,979
4119,1782309458.276117,982
4120,1782309458.2761188,335
4121,1782309458.2761204,979
4122,1782309458.2761214,670
4123,1782309458.2761228,988
4124,1782309458.2761245,724
4125,1782309458.276126,984
4126,1782309458.2875125,974
4127,1782309458.2875237,961
4128,1782309458.2875261,960
4129,1782309458.287529,956
4130,1782309458.2875307,959
4131,1782309458.2875328,961
4132,1782309458.2875345,959
4133,1782309458.2875366,957
4134,1782309458.2875388,956
4135,1782309458.2875404,957
4136,1782309458.3610632,974
4137,1782309458.3610773,972
4138,1782309458.3610795,969
4139,1782309458.361083,965
4140,1782309458.361085,976
4141,1782309458.3610866,970
4142,1782309458.3610883,970
4143,1782309458.3610897,863
4144,1782309458.3610914,985
4145,1782309458.3610923,814
4146,1782309458.3940294,877
4147,1782309458.3940427,859
4148,1782309458.3940456,976
4149,1782309458.394048,749
4150,1782309458.3940504,892
4151,1782309458.3940523,883
4152,1782309458.3940544,984
4153,1782309458.3940566,686
4154,1782309458.394059,636
4155,1782309458.394064,852
4156,1782309458.7174897,976
4157,1782309458.7175045,787
4158,1782309458.7175064,541
4159,1782309458.7175076,680
4160,1782309458.7175088,779
4161,1782309458.7175105,319
4162,1782309458.7175117,831
4163,1782309458.7175128,974
4164,1782309458.7175148,659
4165,1782309458.7175162,637
4166,1782309458.7176564,636
4167,1782309458.7176576,806
4168,1782309458.717659,553
4169,1782309458.7176602,192
4170,1782309458.7176619,429
4171,1782309458.7176645,543
4172,1782309458.717666,238
4173,1782309458.717667,124
4174,1782309458.7176685,345
4175,1782309458.71767,485
4176,1782309458.7177029,312
4177,1782309458.7177043,107
4178,1782309458.7177052,424
4179,1782309458.7177062,340
4180,1782309458.7177072,376
4181,1782309458.7177083,52
4182,1782309458.7177093,489
4183,1782309458.7177103,305
4184,1782309458.7177114,398
4185,1782309458.7177126,706
4186,1782309458.9234207,500
4187,1782309458.9234385,316
4188,1782309458.9234416,372
4189,1782309458.923444,747
4190,1782309458.9234464,501
4191,1782309458.92345,295
4192,1782309458.9234526,379
4193,1782309458.9234555,712
4194,1782309458.923458,527
4195,1782309458.9234607,262
4196,1782309459.398801,386
4197,1782309459.398808,711
4198,1782309459.3988097,537
4199,1782309459.3988109,241
4200,1782309459.3988125,406
4201,1782309459.3988137,679
4202,1782309459.398815,562
4203,1782309459.3988166,249
4204,1782309459.3988178,394
4205,1782309459.3988187,670
4206,1782309459.4002588,584
4207,1782309459.400262,229
4208,1782309459.4002633,400
4209,1782309459.4002647,635
4210,1782309459.4002655,343
4211,1782309459.4002674,227
4212,1782309459.4002683,395
4213,1782309459.4002695,607
4214,1782309459.4002707,344
4215,1782309459.400272,213
4216,1782309459.4002955,404
4217,1782309459.4002964,595
4218,1782309459.4002974,345
4219,1782309459.4002984,199
4220,1782309459.4002993,401
4221,1782309459.4003,568
4222,1782309459.4003007,343
4223,1782309459.400302,195
4224,1782309459.4003031,392
4225,1782309459.4003038,532
4226,1782309459.400324,348
4227,1782309459.400325,194
4228,1782309459.4003258,392
4229,1782309459.400327,531
4230,1782309459.4003277,346
4231,1782309459.4003286,185
4232,1782309459.4003296,397
4233,1782309459.4003305,497
4234,1782309459.4003313,347
4235,1782309459.4003325,748
4236,1782309459.4003513,888
4237,1782309459.4003522,878
4238,1782309459.4003532,860
4239,1782309459.4003541,722
4240,1782309459.4003549,419
4241,1782309459.4003558,463
4242,1782309459.4003565,333
4243,1782309459.4003575,752
4244,1782309459.4003587,380
4245,1782309459.4003594,476
4246,1782309459.400376,335
4247,1782309459.4003768,773
4248,1782309459.4003778,380
4249,1782309459.4003787,404
4250,1782309459.4003797,331
4251,1782309459.4003804,778
4252,1782309459.400381,374
4253,1782309459.4003823,442
4254,1782309459.4003832,332
4255,1782309459.4003842,774
4256,1782309459.5370264,378
4257,1782309459.5370445,428
4258,1782309459.5370479,332
4259,1782309459.5370505,782
4260,1782309459.5370529,294
4261,1782309459.5370553,415
4262,1782309459.5370576,336
4263,1782309459.5370603,773
4264,1782309459.5370622,294
4265,1782309459.5370646,402
4266,1782309459.7407818,337
4267,1782309459.7408035,769
4268,1782309459.740808,296
4269,1782309459.7408118,397
4270,1782309459.7408154,331
4271,1782309459.7408187,786
4272,1782309459.7408218,290
4273,1782309459.7408252,396
4274,1782309459.7408285,336
4275,1782309459.7408319,786
4276,1782309459.741072,297
4277,1782309459.7410755,381
4278,1782309459.7410789,340
4279,1782309459.7410812,779
4280,1782309459.7410843,296
4281,1782309459.741087,371
4282,1782309459.74109,345
4283,1782309459.7410932,778
4284,1782309459.741096,298
4285,1782309459.7410986,821
4286,1782309459.973843,344
4287,1782309459.973863,781
4288,1782309459.9738667,300
4289,1782309459.9738698,815
4290,1782309459.973873,345
4291,1782309459.9738755,778
4292,1782309459.973878,304
4293,1782309459.9738803,819
4294,1782309459.973883,351
4295,1782309459.9738872,773
4296,1782309460.149978,309
4297,1782309460.1499987,821
4298,1782309460.1500037,353
4299,1782309460.1500072,768
4300,1782309460.150011,316
4301,1782309460.1500144,814
4302,1782309460.1500177,362
4303,1782309460.150021,716
4304,1782309460.150024,310
4305,1782309460.1500268,821
4306,1782309460.1502788,365
4307,1782309460.150283,716
4308,1782309460.1502857,322
4309,1782309460.1502886,812
4310,1782309460.1502914,267
4311,1782309460.1502943,706
4312,1782309460.150297,319
4313,1782309460.1502993,783
4314,1782309460.150302,299
4315,1782309460.1503046,667
4316,1782309460.3546755,352
4317,1782309460.3546913,781
4318,1782309460.3546937,298
4319,1782309460.3546958,668
4320,1782309460.3546977,354
4321,1782309460.3546999,788
4322,1782309460.3547018,301
4323,1782309460.354704,673
4324,1782309460.3547056,380
4325,1782309460.3547075,759
4326,1782309460.5604606,312
4327,1782309460.5604768,602
4328,1782309460.5604815,357
4329,1782309460.5604858,766
4330,1782309460.56049,291
4331,1782309460.5604947,585
4332,1782309460.5604982,350
4333,1782309460.5605018,765
4334,1782309460.5605052,297
4335,1782309460.560509,830
4336,1782309460.5627456,356
4337,1782309460.5627494,766
4338,1782309460.562751,298
4339,1782309460.5627525,814
4340,1782309460.5627537,356
4341,1782309460.562755,767
4342,1782309460.5627563,295
4343,1782309460.5627577,816
4344,1782309460.562759,351
4345,1782309460.5627604,751
4346,1782309460.5627937,301
4347,1782309460.5627952,815
4348,1782309460.5628734,356
4349,1782309460.5628757,739
4350,1782309460.5628777,303
4351,1782309460.56288,806
4352,1782309460.5628817,358
4353,1782309460.5628839,731
4354,1782309460.5628855,295
4355,1782309460.5628877,808
4356,1782309460.5630016,352
4357,1782309460.563005,721
4358,1782309460.5630062,291
4359,1782309460.5630078,812
4360,1782309460.5630093,186
4361,1782309460.5630112,749
4362,1782309460.5630126,287
4363,1782309460.563014,805
4364,1782309460.5630162,209
4365,1782309460.5630178,740
4366,1782309460.5858965,310
4367,1782309460.585909,798
4368,1782309460.5859113,260
4369,1782309460.5859137,18
4370,1782309460.5859156,209
4371,1782309460.5859177,297
4372,1782309460.58592,239
4373,1782309460.585922,351
4374,1782309460.5859237,310
4375,1782309460.5859253,473
4376,1782309460.767194,300
4377,1782309460.767242,397
4378,1782309460.767246,350
4379,1782309460.767249,525
4380,1782309460.767252,343
4381,1782309460.7672555,423
4382,1782309460.767259,382
4383,1782309460.7672615,534
4384,1782309460.7672648,357
4385,1782309460.7672682,626
4386,1782309460.969574,393
4387,1782309460.969594,525
4388,1782309460.9695983,371
4389,1782309460.9696026,634
4390,1782309460.9696057,429
4391,1782309460.9696085,523
4392,1782309460.9696121,390
4393,1782309460.9696145,625
4394,1782309460.9696174,436
4395,1782309460.9696202,522
4396,1782309460.9698503,404
4397,1782309460.969855,611
4398,1782309460.9698584,443
4399,1782309460.969862,516
4400,1782309460.9698656,404
4401,1782309460.9698699,642
4402,1782309460.9698727,427
4403,1782309460.969876,532
4404,1782309460.9698792,388
4405,1782309460.9698822,661
4406,1782309460.989345,440
4407,1782309460.9893575,524
4408,1782309460.989361,396
4409,1782309460.9893634,636
4410,1782309460.9893656,340
4411,1782309460.989368,501
4412,1782309460.9893699,400
4413,1782309460.9893725,652
4414,1782309460.9893742,351
4415,1782309460.9893763,513
4416,1782309461.1741917,409
4417,1782309461.1742249,664
4418,1782309461.1742282,359
4419,1782309461.1742308,511
4420,1782309461.1742332,430
